id,year,section,section_name,difficulty,question_text,option_a,option_b,option_c,option_d,correct_answer,explanation,reference,created_at,trade,country
y1_M_Can_Q1011,1,4,Machining,medium,A collet is:,A type of chuck with split jaws for precise gripping,A cutting tool,A measuring device,A speed control,A,"Answer: A | A collet is a precision workholding device with split, tapered jaws that grip the workpiece concentrically when drawn into a matching taper. Collets provide excellent concentricity (runout often under 0.001"") and are ideal for bar stock and precision turning. Common types include 5C, R8, and ER collets. They work best when gripping the exact size they are rated for.",Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q1012,1,4,Machining,medium,The bed ways on a lathe:,Hold the cutting tools,Provide precise guiding surfaces for the carriage,Rotate the work,Store accessories,B,"Answer: B | Lathe operations require proper speed (RPM) and feed selection based on material, tool type, and desired finish. Cutting speed (surface feet per minute) and workpiece diameter determine RPM.",Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q1013,1,4,Machining,medium,A vertical mill differs from a horizontal mill by:,The size of the table,The orientation of the spindle,The type of work it can do,The number of axes,B,"Answer: B | Milling machines remove material using rotating multi-point cutters. Feed, speed, and depth of cut must be selected based on material hardness, cutter type, and desired surface finish.",Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q1014,1,5,Machine Installation & Align,medium,Rim and face alignment uses:,Laser equipment,Dial indicators on the coupling,Straight edge only,Spirit level,B,"Answer: B | The rim and face alignment method uses two dial indicators - one mounted on the rim of the coupling (measuring radial/parallel misalignment) and one on the face of the coupling (measuring angular misalignment). The equipment is rotated together 360 degrees to collect readings at four positions (top, bottom, left, right).",Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q1015,1,5,Machine Installation & Align,medium,Angular misalignment is indicated by:,Equal dial indicator readings at all positions,"Different readings at top, bottom, and sides",No readings,Random readings,B,"Answer: B | Different readings at top, bottom, and sides follows proper shaft alignment procedures and tolerances per millwright standards to ensure equipment reliability and prevent premature failure.",Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q1016,1,5,Machine Installation & Align,medium,Parallel offset misalignment is shown by:,Varying dial indicator readings,Equal dial indicator readings around the coupling,No dial indicator movement,Increasing readings,B,"Answer: B | With pure parallel (offset) misalignment and no angular misalignment, the rim dial indicator shows equal (same magnitude) readings at opposite positions (top = bottom, left = right), but they are opposite in sign. The coupling gap remains constant. This distinguishes it from angular misalignment, where gap varies around the coupling.",Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q1017,1,5,Machine Installation & Align,medium,"When performing rim and face alignment, the coupling gap should be:",As tight as possible,Maintained at the manufacturer's specification,Variable,Non-existent,B,Answer: B | Rim and face (reverse indicator) alignment method measures both angular and parallel misalignment simultaneously. More accurate than straightedge methods and required for precision coupling alignment per manufacturer tolerances.,Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q1018,1,5,Machine Installation & Align,medium,"Before starting shaft alignment, you should:",Start the equipment,Check for soft foot,Add shims randomly,Remove the coupling,B,"Answer: B | Before performing shaft alignment, always check for and correct soft foot first. Soft foot occurs when one or more machine feet do not contact the baseplate evenly, causing the machine frame to distort when bolts are tightened. This distortion makes accurate alignment impossible and can cause internal bearing and shaft stress. Use feeler gauges to check all four corners.",Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q1019,1,5,Machine Installation & Align,medium,Alignment should be performed with equipment:,Running at full speed,At operating temperature when possible,Immediately after installation,While vibrating,B,Answer: B | At operating temperature when possible follows proper shaft alignment procedures and tolerances per millwright standards to ensure equipment reliability and prevent premature failure.,Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q1020,1,5,Machine Installation & Align,medium,TIR stands for:,Total Indicator Reading,Total Indicated Runout,Time In Rotation,Technical Inspection Report,B,"Answer: B | TIR stands for Total Indicated Runout and refers to the full range of a dial indicator reading as the part or coupling rotates 360 degrees. It equals the difference between the maximum and minimum dial indicator readings. Some texts use ""Total Indicator Reading"" (TIR) interchangeably, but ""Total Indicated Runout"" is the more precise alignment term.",Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q1021,1,5,Machine Installation & Align,medium,Grouting under machinery baseplates:,Is decorative only,Provides uniform support and eliminates voids,Is never necessary,Weakens the installation,B,"Answer: B | Grouting under machinery baseplates provides continuous, uniform support that eliminates voids between the baseplate and the foundation. Voids cause uneven loading, vibration, and machine movement over time. Grout is poured in liquid state to fill all spaces and cures to a rigid support. Proper grouting is essential for long-term machine stability and alignment.",Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q1022,1,5,Machine Installation & Align,medium,Anchor bolts should be tightened:,As tight as possible,To manufacturer's specifications,Finger tight only,Until they break,B,Answer: B | To manufacturer's specifications is correct per Installation standards and millwright best practices per AIT Year 1 curriculum.,Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q1023,1,5,Machine Installation & Align,medium,Epoxy grout is preferred over cement grout because it:,Is cheaper,Has higher strength and less shrinkage,Dries faster,Is easier to remove,B,"Answer: B | Epoxy grout is preferred over cementitious (Portland cement) grout for machinery installation because it has higher compressive strength, is chemically resistant to oils and coolants, shrinks very little on curing (cement grout can shrink and crack), and bonds well to both metal and concrete. Epoxy grout maintains precise machinery elevation long-term.",Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q1024,1,5,Machine Installation & Align,medium,A precision level is used to:,Align shafts,Measure angles,Establish horizontal or vertical planes accurately,Measure vibration,C,Answer: C | Establish horizontal or vertical planes accurately is correct per Installation standards and millwright best practices per AIT Year 1 curriculum.,Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q925,1,2,Tools and Fasteners,medium,What is the minimum safety factor for wire rope slings used in general lifting applications?,3:01,5:01,7:01,10:01,B,Answer: B | A 5:1 design factor is required by ASME B30.9 for general-purpose wire rope slings. This means the sling must have a minimum breaking strength five times greater than its rated working load limit (WLL). This factor provides adequate safety margin for normal lifting operations.,Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q926,1,2,Tools and Fasteners,medium,"When using a choker hitch, the capacity of a sling is reduced by approximately:",25%,50%,75%,90%,A,"Answer: A | A choker hitch reduces sling capacity by approximately 25% compared to a vertical hitch, meaning the choker hitch rating is approximately 75% of the vertical hitch rating. The reduction occurs because the sling wraps back on itself, creating stress concentration at the choke point. Per ASME B30.9, reduction factor is typically 0.75.",Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q927,1,2,Tools and Fasteners,medium,What type of knot is commonly used to prevent rope from running through a pulley?,Bowline,Figure-eight,Clove hitch,Stopper knot,D,"Answer: D | A stopper knot (such as an overhand knot or figure-eight) is tied at the end of a rope to create bulk that prevents the rope from passing through a pulley, block, or hole. Essential for rigging safety.",Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q928,1,2,Tools and Fasteners,medium,Wire rope diameter should be measured:,At the largest diameter,Across the widest point including any distortion,Across the rope at the narrowest point,At three points and averaged,B,Answer: B | Wire rope diameter must be measured across the widest point including any distortion or bulging to accurately assess wear and determine if replacement is needed per ASME B30.9 inspection criteria.,Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q929,1,2,Tools and Fasteners,medium,The safe working load of a chain sling is primarily determined by:,The length of the chain,The diameter of individual links,The colour coding,The manufacturer's tag only,B,Answer: B | The diameter of individual chain links is the primary factor determining a chain sling's safe working load. Link diameter directly correlates to the cross-sectional area and therefore the tensile strength per ASME B30.9.,Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q930,1,2,Tools and Fasteners,medium,What is the maximum included angle between sling legs for optimal load distribution?,45 degrees,60 degrees,90 degrees,120 degrees,D,"Answer: D | The maximum included angle between sling legs is 120 degrees per ASME B30.9 and standard rigging practice. As the angle increases beyond this, sling tension increases dramatically and load distribution becomes unsafe. At 120 degrees, each sling leg carries approximately 57.7% of the load.",Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q931,1,2,Tools and Fasteners,medium,A wire rope with broken wires concentrated in one strand should be:,Reversed end-for-end,Removed from service,Used at reduced capacity,Re-spooled,B,"Answer: B | Per ASME B30.9, wire rope slings must be removed from service when broken wires are concentrated in one strand (valley breaks), which indicates internal damage and significantly weakens that strand. Reversing end-for-end or using at reduced capacity are not acceptable alternatives.",Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q932,1,2,Tools and Fasteners,medium,"When calculating sling tension in a two-leg bridle, you must know:",Sling length only,Load weight and sling angle,Material of the sling,Temperature of environment,B,Answer: B | Load weight and sling angle follows proper rigging safety practices and load calculation methods per ASME B30 standards and CSA regulations for safe material handling.,Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q933,1,2,Tools and Fasteners,medium,Synthetic web slings should NOT be used when:,The load is over 1000 lbs,In contact with sharp edges without protection,The temperature is below freezing,Multiple slings are used,B,"Answer: B | Synthetic web slings must not be used in contact with sharp edges without edge protection because the sharp edge will cut the webbing, causing sudden failure. Synthetic slings are also sensitive to ultraviolet degradation, chemicals, and heat above 180?F (82?C). Sharp-edge protectors or corner saddles must be used to prevent cutting.",Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q934,1,1,"Legislation, Communication",medium,"Under the OH&S Act, who is responsible for ensuring safe work procedures are followed?",Only the supervisor,Only the safety officer,Both employer and worker,Only the government inspector,C,"Answer: C | Under Alberta's Occupational Health and Safety (OHS) Act, both the employer AND the worker share responsibility for safe work procedures. Employers must establish and enforce safe procedures; workers must follow them and report hazards. Supervisors also have specific duties. Safety is everyone's joint responsibility.",Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q935,1,1,"Legislation, Communication",medium,WHMIS stands for:,Workplace Hazardous Materials Identification System,Worker Health Management Information Service,Workplace Hazardous Materials Information System,Worker Hazard Management and Information System,C,Answer: C | WHMIS stands for Workplace Hazardous Materials Information System. It is Canada's national hazard communication standard that requires suppliers and employers to provide health and safety information about hazardous workplace products through labels and Safety Data Sheets (SDS). WHMIS 2015 aligns with the Globally Harmonized System (GHS).,Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q936,1,1,"Legislation, Communication",medium,Class D fires involve:,Ordinary combustibles,Flammable liquids,Electrical equipment,Combustible metals,D,"Answer: D | Class D fires involve combustible metals such as magnesium, titanium, zirconium, sodium, and potassium. These fires require specialized dry powder extinguishing agents (Class D extinguishers) specific to the metal involved. Water and standard extinguishers are dangerous on Class D fires as they can accelerate the reaction.",Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q937,1,1,"Legislation, Communication",medium,How many hours of on-the-job training are required between each technical training period?,1000 hours,1200 hours,1560 hours,2000 hours,C,"Answer: C | In Alberta, the Industrial Mechanic (Millwright) apprenticeship program requires approximately 1,560 hours of on-the-job training between each period of technical training, per the AIT program standards. The total program requires approximately 6,240 hours of OJT over four periods.",Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q938,1,2,Tools and Fasteners,medium,A Grade 8 bolt is identified by:,3 radial lines on the head,5 radial lines on the head,6 radial lines on the head,No markings,C,"Answer: C | Grade 8 bolts are marked with 6 radial lines on the head. The number of radial lines = grade minus 2 (SAE standard). Grade 5 = 3 lines, Grade 8 = 6 lines. Grade 8 has a minimum tensile strength of 150,000 psi and is used in high-stress applications. Grade 2 bolts have no markings.",Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q939,1,2,Tools and Fasteners,medium,The distance between corresponding points on adjacent threads is called:,Lead,Pitch,Depth,Root,B,Answer: B | Pitch is correct per Fasteners standards and millwright best practices per AIT Year 1 curriculum.,Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q940,1,2,Tools and Fasteners,medium,A metric bolt designated M12 x 1.75 has a thread pitch of:,12 mm,1.75 threads per inch,1.75 mm,12 threads per mm,C,Answer: C | 1.75 mm is correct per Fasteners standards and millwright best practices per AIT Year 1 curriculum.,Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q941,1,2,Tools and Fasteners,medium,What is the proper tightening sequence for a flanged connection with 8 bolts?,Clockwise from top,Crisscross (star) pattern,Bottom to top,Left to right,B,"Answer: B | Bolts on a flanged connection must be tightened in a crisscross (star) pattern to ensure even gasket compression and prevent warping of the flange. Tighten in stages (e.g., 30%, 60%, 100% of final torque) using the star pattern at each stage, per ASME PCC-1 guidelines.",Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q942,1,2,Tools and Fasteners,medium,Torque is the measurement of:,Tension in a bolt,Twisting force,Shear strength,Proof load,B,Answer: B | Twisting force is correct per Fasteners standards and millwright best practices per AIT Year 1 curriculum.,Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q943,1,2,Tools and Fasteners,medium,A castle nut is secured with:,Lock washer,Thread locker,Cotter pin,Safety wire,C,Answer: C | Cotter pin is correct per Fasteners standards and millwright best practices per AIT Year 1 curriculum.,Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q944,1,2,Tools and Fasteners,medium,The major diameter of a thread is:,The largest diameter of the thread,The smallest diameter of the thread,The pitch diameter,Half the thread depth,A,Answer: A | The largest diameter of the thread is correct per Fasteners standards and millwright best practices per AIT Year 1 curriculum.,Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q945,1,2,Tools and Fasteners,medium,Set screws are primarily used to:,Join two pieces together,Prevent rotational movement,Provide alignment,Lock nuts in place,B,Answer: B | Prevent rotational movement is correct per Fasteners standards and millwright best practices per AIT Year 1 curriculum.,Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q946,1,2,Tools and Fasteners,medium,"When a bolt is tightened, the majority of the applied torque is used to overcome:",Thread friction,Bolt stretch,Head friction,Both thread and head friction,D,"Answer: D | When tightening a bolt, approximately 50% of applied torque overcomes thread friction, approximately 40% overcomes friction under the bolt head/nut face, and only about 10% creates actual clamping force (bolt tension). This is why lubrication and consistent friction conditions are critical for accurate torquing.",Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
y1_M_Can_Q947,1,2,Tools and Fasteners,medium,An adjustable wrench should be positioned so that the pulling force is applied to:,The movable jaw,The fixed jaw,Either jaw equally,The handle only,B,Answer: B | The fixed jaw is correct per Hand Tools standards and millwright best practices per AIT Year 1 curriculum.,Millwright Year 1 Curriculum,14-02-2026,millwright / industrial mechanic,CA
